review_severity,review_category,unit_id,faction,unit_name,selection_type,models_min,models_max,footprint_status,base_type,base_shape,base_width_mm,base_depth_mm,guide_faction,guide_unit_name,guide_model_name,source,source_url,source_updated,match_method,match_confidence,review_reason
info,mixed_or_multi_base_unit,da34-7071-8658-a453,Chaos - Chaos Space Marines,Master of Executions,model,1,1,review,round,round,40,40,CHAOS SPACE MARINES; WORLD EATERS,Master of Executions,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,non_numeric_base,a3ab-ed12-fa70-2042,Chaos - Chaos Space Marines,Noctilith Crown,model,1,1,matched,hull,hull,,,CHAOS SPACE MARINES,Noctilith Crown,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,mixed_or_multi_base_unit,f69d-2171-5f95-9c88,Chaos - Chaos Space Marines,Traitor Enforcer,unit,2,2,review,round,round,40,40,CHAOS SPACE MARINES,Traitor Enforcer,Traitor Ogryn,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,6de7-36d5-6015-7a51,Chaos - Chaos Space Marines,Chaos Land Raider,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; DEATH GUARD; EMPEROR’S CHILDREN; THOUSAND SONS; WORLD EATERS,Chaos Land Raider,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,279e-62d4-bff1-141,Chaos - Chaos Space Marines,Chaos Predator Annihilator,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; DEATH GUARD; THOUSAND SONS; WORLD EATERS,Chaos Predator Annihilator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,3dfb-3b2a-94b-2fbe,Chaos - Chaos Space Marines,Chaos Predator Destructor,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; DEATH GUARD; THOUSAND SONS; WORLD EATERS,Chaos Predator Destructor,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,e687-6d7a-bb28-dcaa,Chaos - Chaos Space Marines,Chaos Vindicator,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; THOUSAND SONS,Chaos Vindicator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,45b-19f6-38d2-703f,Chaos - Chaos Space Marines,Forgefiend,model,1,1,review,oval,oval,120,92,CHAOS SPACE MARINES; THOUSAND SONS; WORLD EATERS,Forgefiend,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,9ff2-45e0-fe97-65f8,Chaos - Chaos Space Marines,Helbrute,model,1,1,review,round,round,60,60,CHAOS SPACE MARINES; DEATH GUARD; THOUSAND SONS; WORLD EATERS,Helbrute,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,79e5-a673-cca5-91a4,Chaos - Chaos Space Marines,Heldrake,model,1,1,review,oval,oval,120,92,CHAOS SPACE MARINES; EMPEROR’S CHILDREN; THOUSAND SONS; WORLD EATERS,Heldrake,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,d37d-7e8f-341b-c67c,Chaos - Chaos Space Marines,Maulerfiend,model,1,1,review,oval,oval,120,92,CHAOS SPACE MARINES; EMPEROR’S CHILDREN; THOUSAND SONS; WORLD EATERS,Maulerfiend,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,e981-27ae-112f-aa9a,Chaos - Chaos Space Marines,Chaos Rhino,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; DEATH GUARD; EMPEROR’S CHILDREN; THOUSAND SONS; WORLD EATERS,Chaos Rhino,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,b27f-1c85-5e7f-4e7d,Chaos - Chaos Space Marines,Khorne Lord of Skulls,model,1,1,review,hull,hull,,,CHAOS SPACE MARINES; WORLD EATERS,Khorne Lord of Skulls,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
info,mixed_or_multi_base_unit,7263-70e5-b424-61eb,Chaos - Chaos Space Marines,Chaos Spawn,unit,2,2,review,round,round,50,50,CHAOS SPACE MARINES; DEATH GUARD; EMPEROR’S CHILDREN; THOUSAND SONS; WORLD EATERS,Chaos Spawn,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
warning,unmatched_unit,4893-c42f-4ca8-2b3d,Chaos - Chaos Space Marines,Hell Talon [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,8373-f06d-7680-9de,Chaos - Chaos Space Marines,Hellblade [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,c8b4-e13c-1a3a-7b55,Chaos - Chaos Space Marines,Sorcerer on Palanquin of Nurgle [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,2af2-8812-7aa9-3db7,Chaos - Chaos Space Marines,Chaos Lord on Palanquin of Nurgle [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,7456-b122-14c3-eca9,Chaos - Chaos Space Marines,Chaos Lord on Disc of Tzeentch [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,349b-6e2d-e554-f2c6,Chaos - Chaos Space Marines,Chaos Lord on Steed of Slaanesh [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,13b0-de3a-650c-d352,Chaos - Chaos Space Marines,Sorcerer on Steed of Slaanesh [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,e1c2-8417-403a-68,Chaos - Chaos Space Marines,Gellerpox Infected [Legends],unit,7,7,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,afed-8173-a1e0-cbae,Chaos - Chaos Space Marines,Mutoid Vermin [Legends],unit,16,16,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,5b66-39e6-aeb5-8011,Chaos - Chaos Space Marines,Renegade Enforcer [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,9df-7c70-84d2-e095,Chaos - Chaos Space Marines,Renegade Heavy Weapons Squad [Legends],unit,3,3,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,a7bb-ec24-40e6-5b8c,Chaos - Chaos Space Marines,Renegade Plague Ogryns [Legends],unit,3,3,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,7299-5b5-2b56-ef50,Chaos - Chaos Space Marines,Mutilators,unit,3,3,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,24c4-fa24-67ff-eef,Chaos - Chaos Space Marines,Renegade Ogryn Brutes [Legends],unit,3,3,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,c0f9-d16c-6caf-5b95,Chaos - Chaos Space Marines,Rogue Psyker [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,9238-473a-54ee-6b0e,Chaos - Chaos Space Marines,Negavolt Cultists [Legends],unit,4,4,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,af6f-7c4e-ec78-858e,Chaos - Chaos Space Marines,Sorcerer on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,658e-a63f-bac7-6201,Chaos - Chaos Space Marines,Renegade Ogryn Beast Handler [Legends],unit,4,7,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,2dfd-2e5f-53f2-b695,Chaos - Chaos Space Marines,Chaos Lord on Bike [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,6add-621e-381e-4acf,Chaos - Chaos Space Marines,Chaos Deimos Predator [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,478-9d24-e5c8-c6f7,Chaos - Chaos Space Marines,Cultist Mob with Firearms [Legends],unit,10,20,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,a998-9dce-fbab-8d32,Chaos - Chaos Space Marines,Masters of the Maelstrom,unit,5,5,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,2078-97ce-8793-3382,Chaos - Chaos Space Marines,Red Corsairs Raiders,unit,5,10,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,beed-356b-2fec-2c2a,Chaos - Chaos Space Marines,Red Corsairs Reave-captain,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,b9a4-a9c4-5f8d-ed3a,Chaos - Chaos Space Marines,Exalted Champion [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,b6c0-4be6-7487-73dc,Chaos - Chaos Space Marines,Sorcerous Champion [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,9573-8b24-3796-d9d9,Chaos - Chaos Space Marines,Soul Forge Tyrant [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
info,mixed_or_multi_base_unit,29f9-fc47-787e-d9d3,Chaos - Chaos Space Marines,Defiler,model,1,1,review,round,round,160,160,CHAOS SPACE MARINES; DEATH GUARD; THOUSAND SONS; WORLD EATERS,Defiler,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
warning,unmatched_unit,eec8-c21f-c284-a682,Chaos - Chaos Space Marines,Kravek Morne,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,cfc1-1741-530c-3335,Chaos - Death Guard,Death Guard Chaos Lord [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,bacc-4f1-649-a051,Chaos - Death Guard,Death Guard Chaos Lord in Terminator Armour [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,93ac-1b31-4238-d60e,Chaos - Death Guard,Death Guard Sorcerer in Terminator Armour [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,d579-88cd-c634-f800,Chaos - Death Guard,Death Guard Cultists [Legends],unit,10,20,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
info,non_numeric_base,e58b-507a-937f-7abf,Chaos - Death Guard,Plagueburst Crawler,model,1,1,matched,hull,hull,,,DEATH GUARD,Plagueburst Crawler,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,non_numeric_base,89d-b0c0-6e19-f017,Chaos - Death Guard,Chaos Land Raider,model,1,1,matched,hull,hull,,,DEATH GUARD,Chaos Land Raider,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,non_numeric_base,9b58-210d-c12f-4d46,Chaos - Death Guard,Chaos Predator Annihilator,model,1,1,matched,hull,hull,,,DEATH GUARD,Chaos Predator Annihilator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,non_numeric_base,ab4e-466d-e9e8-89d5,Chaos - Death Guard,Chaos Predator Destructor,model,1,1,matched,hull,hull,,,DEATH GUARD,Chaos Predator Destructor,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,non_numeric_base,b899-92e2-693a-975f,Chaos - Death Guard,Chaos Rhino,model,1,1,matched,hull,hull,,,DEATH GUARD,Chaos Rhino,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
info,non_numeric_base,55c7-e5b8-9737-f58e,Chaos - Death Guard,Miasmic Malignifier,model,1,1,matched,hull,hull,,,DEATH GUARD,Miasmic Malignifier,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
warning,unmatched_unit,1d25-87a1-2d17-5d02,Chaos - Death Guard,Chaos Lord on Palanquin of Nurgle [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,6d29-1c06-c787-64e0,Chaos - Death Guard,Gellerpox Infected [Legends],unit,7,7,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,3e86-ef61-9b87-3658,Chaos - Death Guard,Hellblade [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,8cba-21cc-a3b3-91ed,Chaos - Death Guard,Hell Talon [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,2dfd-cddb-9fef-494b,Chaos - Death Guard,Mutoid Vermin [Legends],unit,16,16,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,474-6b31-df19-2b49,Chaos - Death Guard,Sorcerer on Palanquin of Nurgle [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
warning,unmatched_unit,efa6-3620-2b6c-ce70,Chaos - Death Guard,Death Guard Possessed [Legends],unit,5,10,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
info,mixed_or_multi_base_unit,2425-13a7-77f0-0112,Chaos - Death Guard,Great Unclean One,model,1,1,review,round,round,130,130,CHAOS DAEMONS; DAEMONS,Great Unclean One,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
info,mixed_or_multi_base_unit,66dd-f8c9-f9a6-0e6b,Chaos - Death Guard,Rotigus,model,1,1,review,round,round,130,130,CHAOS DAEMONS; DAEMONS,Rotigus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
